WKT,nama,deskripsi
"POLYGON ((106.8834206 -6.2989431, 106.8834635 -6.2991137, 106.8846866 -6.3028248, 106.8868324 -6.3047656, 106.8896004 -6.3053415, 106.8954369 -6.3067491, 106.8978402 -6.3058107, 106.9025609 -6.305768, 106.9041917 -6.3041471, 106.9058654 -6.3044457, 106.9059726 -6.2996256, 106.9026467 -6.2994763, 106.9017884 -6.2990711, 106.8834206 -6.2989431))",taman mini,
